rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId
10,4483. 잠실나들목4,1,10,37.51632309,127.08434296,ST-2593
10,4484. 잠실나루역4번출구뒤,3,30,37.52080917,127.10362244,ST-2594
10,4485. 잠실나루역 고가하부,0,0,37.52005386,127.10430908,ST-2595
10,4486. 홈플러스 잠실점,2,20,37.51613998,127.10350800,ST-2596
10,4488. 문현중.고등학교 사이,3,30,37.48051071,127.12862396,ST-2597
10,4490. 송파파인타운 10단지 1005동,1,10,37.47778320,127.13205719,ST-2598
10,4491. 장지역 1번출구,9,90,37.47953415,127.12678528,ST-2599
10,4493. 마천사거리 2,28,280,37.49900436,127.14694214,ST-2600
10,4496. 잠실 파크리오 120동 앞,0,0,37.51921082,127.10794067,ST-2601
10,4497. 아시아선수촌아파트 교차로,8,80,37.50679016,127.07926941,ST-2602
10,4499. 세양청마루 101동 앞,0,0,37.49236679,127.13655090,ST-2603
10,4500. 풍납나들목,15,150,37.52865219,127.10866547,ST-2604
10,4507. 신정제일시장,8,80,37.52124786,126.85495758,ST-2759
10,4508. 유원목동아파트 103동 앞,5,50,37.52109528,126.87320709,ST-2760
15,4509. 서울영상고교 입구,33,220,37.52198029,126.85928345,ST-2761
13,4510. 신정네거리역 교차로,14,108,37.52175903,126.85228729,ST-2762
15,4512. 목동13_14단지 사거리,12,80,37.51406860,126.86998749,ST-2763
20,4514. 목동성당 앞,18,90,37.52319717,126.86930084,ST-2764
10,4515. 동문굿모닝탑,85,850,37.51481247,126.86117554,ST-2765
5,4516. 신진빌라,36,720,37.53528214,126.83000946,ST-2766
10,4517. 성보하이드로빌딩,16,160,37.52893829,126.83312225,ST-2767
10,4518. 청기와빌딩,28,280,37.52011108,126.84474945,ST-2768
8,4519. 양원보도육교,9,113,37.53924561,126.82373810,ST-2769
10,4520. 대성유니드아파트,56,560,37.52091599,126.84095764,ST-2770
10,4522. 신곡시장,35,350,37.51779556,126.84161377,ST-2771
20,4523. 구립양천어르신요양센터,19,95,37.51351166,126.82681274,ST-2772
10,4526. 목동아파트2단지 222동 앞,24,240,37.53968811,126.87498474,ST-2773
15,4527. 목동신시가지아파트6단지,27,180,37.53684616,126.88475037,ST-2774
8,4528. 양천구청역 1번출구,3,38,37.51292038,126.86679840,ST-2692
9,4530. 방아다리어린이공원,20,222,37.53936005,126.82886505,ST-2794
10,4531. 목동아파트 613동 앞,36,360,37.53315735,126.88408661,ST-2844
10,4532. 목동현대아파트 후문 앞,27,270,37.52214050,126.87805939,ST-2879
7,4534. 월정초교 앞 사거리,11,157,37.53660965,126.83466339,ST-2951
10,4535. 목동12단지 아파트,19,190,37.51412201,126.86040497,ST-2960
10,4536. 양천해누리체육공원,11,110,37.51174164,126.87383270,ST-2961
6,4537. 서울남부지방검찰청 후문 ,7,117,37.52164078,126.86555481,ST-3047
10,4538. 양천공영차고지,38,380,37.50922012,126.83715820,ST-3048
8,4539. 목동7단지아파트 A상가,10,125,37.52624512,126.86578369,ST-3059
9,4541. 갈산문화예술센터,19,211,37.51097488,126.86984253,ST-3089
10,4552. 코레일유통본사,8,80,37.52617645,126.90197754,ST-2806
10,4553. 당산삼성2차아파트,22,220,37.52762222,126.89863586,ST-2807
10,4555. 대림우성2차아파트,10,100,37.49519348,126.90017700,ST-2808
10,4556. 리버뷰신안인스빌1차 후문,31,310,37.51374817,126.88851166,ST-2563
10,4557. 리버뷰신안인스빌2차 후문,5,50,37.51288223,126.89026642,ST-2564
10,4558. 대영중고 후문,14,140,37.50545502,126.90626526,ST-2809
10,4559. 신길역 2번출구,4,40,37.51756287,126.91698456,ST-2810
10,4560. 양평동성원아파트,24,240,37.53374481,126.89365387,ST-2811
10,4561. 양평역 1번출구,31,310,37.52572632,126.88600159,ST-2812
10,4563. 여의도 은하아파트,8,80,37.51850891,126.93448639,ST-2813
10,4564. 63스퀘어,10,100,37.52070999,126.93965912,ST-2814
10,4565. 영등포 신세계백화점,19,190,37.51803589,126.90364838,ST-2815
15,4566. 대림성원상떼빌아파트,18,120,37.50384140,126.89615631,ST-2816
10,4567. 한림대학교 강남성심병원 신관,8,80,37.49128342,126.90802002,ST-2817
10,4568. 영등포로터리,20,200,37.51874924,126.91220856,ST-2818
10,4569. 힐스테이트클래시안아파트,19,190,37.50508881,126.91334534,ST-2819
10,4571. 문래동롯데캐슬아파트,31,310,37.51800156,126.88459778,ST-2820
10,4573. 두산위브아파트,17,170,37.51470184,126.91213989,ST-2821
9,4574. 영등포시장역 포레나영등포,8,89,37.52341461,126.90540314,ST-2822
10,4575. 대림동 e편한세상영등포아델포레,19,190,37.49582291,126.90835571,ST-2823
15,4576.보라매sk뷰 108동 앞,9,60,37.50160599,126.91744995,ST-2800
10,4578.보라매sk뷰,1,10,37.50400543,126.92028046,ST-2801
10,4579. 국회의사당 본관,11,110,37.53257370,126.91404724,ST-2643
8,4580. 국회3문,9,113,37.52974701,126.91316986,ST-2644
12,4581. 국회소통관,4,33,37.53050232,126.91289520,ST-2645
12,4582. 국회도서관,8,67,37.53054047,126.91817474,ST-2646
12,4583. 의정관,8,67,37.53214645,126.91747284,ST-2647
8,4584. 국회2문,4,50,37.52864075,126.91510773,ST-2648
6,4585. 국회6문,7,117,37.53271866,126.91799164,ST-2694
10,4588.양남사거리2,12,120,37.52194977,126.89049530,ST-2852
18,4589. KRX한국거래소(1),1,6,37.52347946,126.92711639,ST-2899
20,4590. KRX한국거래소(2),1,5,37.52410507,126.92810822,ST-2900
10,4591. 신길자이아파트,18,180,37.50601196,126.91588593,ST-2901
14,4592. 신길우성4차아파트,16,114,37.51283264,126.91763306,ST-2902
15,4594. 양평교 영등포대여소,25,167,37.53972626,126.89036560,ST-2920
9,4598. 오목교 동측 지하보도,17,189,37.52364349,126.88183594,ST-2958
15,4599. 대림우성아파트 사거리,15,100,37.49484634,126.90029144,ST-2959
10,4600. 영등포구 총괄 우체국,6,60,37.52915192,126.89447784,ST-3011
10,4601.양평역2번출구 뒤,8,80,37.52556610,126.88584137,ST-3030
10,4602. 숙명여대앞 버스정류소 주변,5,50,37.54498672,126.96430206,ST-2436
10,4603. 한강GS에클라트 건너편 교통섬,6,60,37.53200531,126.95555878,ST-2866
15,4604. 원효로다목적체육관 앞,9,60,37.53322220,126.95723724,ST-2437
10,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",4,40,37.51758957,126.95922089,ST-2438
10,4607. 국립중앙박물관 -용산가족공원 앞,9,90,37.52087784,126.97971344,ST-2439
10,4608. 국립중앙박물관 정문 앞,1,10,37.52145767,126.97767639,ST-2440
10,4609. 파크타워 104동 앞,0,0,37.52316666,126.97192383,ST-2441
10,4610. 한남나인원 105동 앞,1,10,37.53591919,127.00541687,ST-2442
10,4611. 국제루터교회 앞,0,0,37.54143906,127.00376129,ST-2443
8,4612. 한남 준 J.FSS 앞,0,0,37.53749847,127.00084686,ST-2444
7,4613. 서울갤러리아 앞,0,0,37.53599548,126.99948883,ST-2445
7,4615. 크라운호텔앞 버스정류소,0,0,37.53030014,126.99137878,ST-2446
15,4616. 신용산지하차도 앞,3,20,37.53248215,126.96411896,ST-2447
6,4617. 동원베네스트 건너편,2,33,37.52761078,126.95511627,ST-2448
10,4618. 풍전아파트 건너편,13,130,37.53237915,126.95252991,ST-2449
10,4619. 한강트럼프월드3차 앞,0,0,37.52301788,126.96240997,ST-2450
8,4620. 삼각지역 14번 출구 앞(교통섬),1,13,37.53528595,126.97408295,ST-2451
12,4621. 남산도서관 앞,13,108,37.55240631,126.98201752,ST-3054
6,4622. 한강중학교 앞 버스정류장,0,0,37.52515030,126.99208832,ST-2452
10,4623. 라인프랜즈이태원점 앞,0,0,37.53453064,126.99619293,ST-2453
8,4625. 용산공원갤러리앞,5,63,37.53932190,126.97319031,ST-2469
7,4627. 효창공원앞역 5번출구 옆,5,71,37.53851318,126.96355438,ST-2455
8,4629. 한강초교보도육교 앞,1,13,37.52544022,126.96459961,ST-2456
6,4632. 용산 푸르지오 파크타운 1단지 앞,1,17,37.52529526,126.99583435,ST-2880
8,4633. 센트럴파크타워 앞,0,0,37.52703476,126.96617889,ST-2924
5,4634. 이태원역 3번 출구,1,20,37.53440094,126.99466705,ST-3056
8,4636. 용산구꿈나무종합타운 앞,13,163,37.53786087,126.96565247,ST-3080
10,4637. 용산시티파크 101동 앞,0,0,37.52468109,126.96819305,ST-3081
10,4638. 청파동삼거리 앞,8,80,37.54733658,126.97038269,ST-3082
10,4639. 동빙고근린공원,3,30,37.51794052,126.98370361,ST-3083
10,4652. 신사두산위브2차아파트 앞,11,110,37.59931564,126.90759277,ST-2425
10,4653. 불광역 9번 출구 맞은편,1,10,37.61156845,126.93048859,ST-2470
10,4657. 본 서부병원 교차로 사거리,2,20,37.60049438,126.92215729,ST-2775
10,4658. 녹번역1번출구앞,1,10,37.60176849,126.93542480,ST-2776
10,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),18,180,37.59750366,126.91999817,ST-2777
10,"4663. 불광역3,6호선 버스정류장(동명여고 방면)",4,40,37.61326218,126.92786407,ST-2778
10,4665. 응암역3번 출구(서부경찰서 방면),7,70,37.59967041,126.91716003,ST-2779
10,4667. 폭포동입구 교차로,0,0,37.62962723,126.93011475,ST-2780
10,4668. 기자촌사거리,6,60,37.63390732,126.93177795,ST-2781
10,4671. 청구성심병원 앞,7,70,37.62087631,126.91979980,ST-2782
10,4672. 준빌딩 앞,1,10,37.62205124,126.91958618,ST-2783
10,4674. 녹번역e편한세상 캐슬 정문 앞,14,140,37.60034561,126.93148041,ST-2785
9,4676. 갈현1동 주민센터,11,122,37.62360764,126.91688538,ST-2824
10,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,23,230,37.59612656,126.91962433,ST-2825
10,4678. 백련산로 녹번센트레빌 ,13,130,37.59954453,126.92653656,ST-2956
6,4681.박석고개(은평소방서) 앞,1,17,37.62794495,126.91976929,ST-3028
10,4683. 은평 성모병원 사거리,3,30,37.63470078,126.91735840,ST-3058
10,4684. 응암2동주민센터 버스정류장(영락중학교 방면),15,150,37.59586716,126.92349243,ST-3076
5,4702. 평창동 주민센터,1,20,37.60604858,126.96763611,ST-2423
8,4703. 쌍용아파트2단지 정문,14,175,37.58131409,127.01268005,ST-2511
6,4705. 웰니스센터(민방위교육장 앞),1,17,37.57752991,126.98912811,ST-2565
5,4707. 청계3가 사거리,1,20,37.56855774,126.99211884,ST-2513
6,4708. 조계사앞사거리,0,0,37.57218170,126.98283386,ST-2472
5,4709. 천지인 오피스텔 앞,0,0,37.60469818,126.96451569,ST-2622
8,4710. 자교교회 앞,4,50,37.58114624,126.97123718,ST-2473
10,4711. 올림픽기념 국민생활관 로터리,8,80,37.58983612,126.99934387,ST-2427
7,4713. 현대 뜨레비앙 아파트 앞,1,14,37.57528305,126.99062347,ST-2623
15,4715. 돈의문 박물관 마을,3,20,37.56883621,126.96955109,ST-2923
10,4718. 광화문역 6번출구 옆 A,1,10,37.56993103,126.97643280,ST-3075
7,4752. 삼성사이버빌리지아파트,0,0,37.55891418,126.96485901,ST-2624
10,4753. 우리은행 서소문금융센터,10,100,37.56284332,126.97261810,ST-2514
10,4760. 서울역 7번출구,0,0,37.55664444,126.97364044,ST-2430
10,4761. 탐앤탐스 을지로3가점,1,10,37.56474304,126.99095154,ST-2516
10,4762. 국제빌딩,0,0,37.56693268,126.98258209,ST-2517
20,4765. 동대문디자인플라자,0,0,37.56831360,127.00946045,ST-2431
23,4766. 서소문성지역사박물관,15,65,37.56024551,126.96878052,ST-2432
12,4768. 서울도시건축전시관,4,33,37.56701660,126.97683716,ST-2518
10,4772. 중앙일보,1,10,37.56253433,126.97249603,ST-2519
9,4774. 을지로입구역 8번출구,2,22,37.56590271,126.98178101,ST-2520
10,4775. 을지로지하쇼핑센터,0,0,37.56589127,126.98445129,ST-2521
10,4776. 신세계면세점,1,10,37.56005478,126.98094177,ST-2522
12,4777. 약수동 주민센터,0,0,37.55281448,127.00919342,ST-2805
10,4778. 대신파이낸스센터,1,10,37.56520844,126.98739624,ST-2523
10,4781. 브라운스위트레지던스,10,100,37.56147003,126.96801758,ST-2433
10,4782. 서소문역사공원,1,10,37.56157303,126.96849060,ST-2434
10,4784. 중부경찰서앞 사거리,1,10,37.56459045,126.99076843,ST-2525
8,4785. 롯데시티호텔,0,0,37.56689835,126.98773956,ST-2526
10,4791. 명동역9번 출구,4,40,37.56122589,126.98749542,ST-2527
10,4792. 퇴계로4가 교차로(중구청),1,10,37.56252670,126.99831390,ST-2625
10,4793. 동대문역사문화공원역 5번출구,1,10,37.56430817,127.00647736,ST-2626
10,4794. 서울역 서부교차로(3),3,30,37.55540848,126.96942139,ST-2786
10,4796. 부산은행,2,20,37.56647110,126.97925568,ST-2693
15,4797. KG타워 앞,8,53,37.56339645,126.96894073,ST-2845
10,4798. 황학동롯데캐슬,4,40,37.57162094,127.02204132,ST-2903
5,4800. 필동 삼거리,2,40,37.55969238,126.99648285,ST-3052
5,4801. 충정로역 2호선(엘리베이터 앞),0,0,37.55937576,126.96414185,ST-3053
8,4802. 새우개마을,5,63,37.61571121,127.10104370,ST-2628
7,4803. 상봉2동 주민센터 앞,7,100,37.59268951,127.08028412,ST-2629
9,4804. 동서울농협 앞,0,0,37.59596252,127.08477783,ST-2630
8,4807. 라코지스테이 앞,1,13,37.59432602,127.07846069,ST-2631
8,4808. 신내2동 주민센터 앞,0,0,37.60641098,127.09404755,ST-2632
8,"4809. 동성1,2차 아파트 앞",12,150,37.61022568,127.09628296,ST-2633
10,4811. 한양수자인아파트 앞,0,0,37.58032227,127.09415436,ST-2634
10,4812. 묵동 이마트 앞,13,130,37.61321640,127.07734680,ST-2635
10,4813. 망우지구대,15,150,37.59877777,127.09638977,ST-2636
8,4815. 중랑데시앙플렉스 앞,8,100,37.61755371,127.10399628,ST-2795
10,4819. 면목동 새싹어린이공원 앞,12,120,37.58333206,127.08354950,ST-2846
8,4820. 망우역 2번 출구,12,150,37.60025406,127.09171295,ST-2860
5,4821. 동원초등학교 정문 앞,17,340,37.60548782,127.10463715,ST-2881
8,4823. 방정환교육지원센터 옆,2,25,37.59780884,127.08844757,ST-2921
7,4824. 상봉신협 앞,11,157,37.59354401,127.08979034,ST-2922
8,4825. 신내동 벽산아파트 후문 앞,1,13,37.60304260,127.10050201,ST-2906
8,4826. 홈플러스 면목점,25,313,37.57984543,127.08242035,ST-2904
20,4827. 신내SK V1센터 앞,3,15,37.61272430,127.11306000,ST-2942
5,4828. 신내동 한살림 중랑지구 앞,14,280,37.60428619,127.09736633,ST-2952
5,4829. 신내동 한살림 중랑지구 북축,1,20,37.60446167,127.09741211,ST-2953
7,4830. 신내 우디안 111동 앞,9,129,37.61727142,127.10854340,ST-3036
8,4834. 용마복지센터 앞,2,25,37.58686447,127.09532166,ST-2969
7,4835. 망우동 본죽 앞,5,71,37.60064316,127.10404968,ST-3006
15,4836. 양원역 1번 출구,4,27,37.60655212,127.10708618,ST-3023
8,4837. 양원지구 힐데스하임 앞,1,13,37.60924149,127.10620880,ST-3024
7,4838.동원사거리 행복오피스텔 앞,4,57,37.58973694,127.09419250,ST-3025
7,4840. 서울시 북부병원 앞,5,71,37.60405731,127.10725403,ST-3035
10,4852. 서울복합물류 게이트 1,7,70,37.47600174,127.12310028,ST-2605
10,4853. 송파 안전체험교육관,0,0,37.50003433,127.15924835,ST-2620
10,4854. 가락시장역 2번 출구,6,60,37.49273300,127.11798859,ST-2606
10,4855. 거여5단지 503동 앞,5,50,37.48933029,127.14604950,ST-2607
10,4856. 올림픽공원 서1문 앞,0,0,37.52021790,127.11457062,ST-2608
15,4857. 올림픽공원 장미광장,1,7,37.51275635,127.12629700,ST-2621
15,4859. 잠실나루 나들목,14,93,37.52148438,127.10028076,ST-2609
7,4860. 가락쌍용2차아파트 103동,7,100,37.50226974,127.12195587,ST-2757
10,4862. 성내교 남단,1,10,37.52301788,127.11588287,ST-2756
7,4863. 잠실나들목5,3,43,37.51640320,127.07761383,ST-2728
10,4864. 송파사거리,9,90,37.50205612,127.11054993,ST-2796
5,4865. 한성백제역 1번출구 뒤,2,40,37.51647949,127.11498260,ST-2797
10,4867. 가락대림아파트 앞,28,280,37.50002670,127.11843109,ST-2798
10,4868. 석촌호수 서호 남단,0,0,37.50717163,127.10124207,ST-2833
9,4869. 잠실나들목6,1,11,37.51629639,127.08460999,ST-2850
10,4870. 몽촌토성역 3번 출구,1,10,37.51707840,127.11232758,ST-2876
7,4871. 오금동 대림아파트 정문,0,0,37.51072693,127.13040161,ST-2877
7,4872. 개롱역 3번 출구 뒤,3,43,37.49806213,127.13461304,ST-2878
7,4873. 개롱역사거리 2번 출구,4,57,37.49827194,127.13486481,ST-2915
10,4874. 탄천1교 하부보도,8,80,37.50117111,127.08516693,ST-2916
4,4875. 위례포레샤인13단지,1,25,37.48263550,127.13992310,ST-2917
7,4876. 삼전동주민센터 앞,1,14,37.50291443,127.09253693,ST-2918
5,4879. 마천청소년센터,4,80,37.49222183,127.15659332,ST-2936
9,4880. 송파청소년센터,3,33,37.48995972,127.11196136,ST-2957
5,4881. 거여동사거리 송파둘레길 입구,2,40,37.49535751,127.13947296,ST-2937
5,4882. 위례포레샤인18단지 1802동,0,0,37.48868561,127.15226746,ST-2938
10,4883. 위례포레샤인18단지 1812동,0,0,37.48714828,127.15328217,ST-2939
5,4884. H비즈니스파크,20,400,37.48352432,127.11683655,ST-2984
8,4885. 가든파이브 리빙관,0,0,37.47709656,127.12370300,ST-2985
6,4886. 배명고등학교 건너편,8,133,37.49793243,127.09675598,ST-2986
6,4887. 호돌이상가,6,100,37.48633575,127.11374664,ST-2987
10,4888. 둔촌오륜역 2번출구,13,130,37.51869202,127.13906097,ST-2940
14,4889. 마천역 1번 출구 인근②,2,14,37.49459076,127.15109253,ST-2941
10,4891. 위례포레샤인17단지 위례대로 방면,0,0,37.48455429,127.14919281,ST-3004
10,4892. 성내유수지 체육공원,0,0,37.52597046,127.11820984,ST-3005
6,4893. 문정법조단지12,3,50,37.48639297,127.11483765,ST-2972
8,4894. 문정법조단지13,8,100,37.48632431,127.11508942,ST-2973
6,4895. 위례포레샤인15단지 상가,1,17,37.48641586,127.14205933,ST-2988
10,4896. 위례포레샤인15단지,1,10,37.48688889,127.14169312,ST-2989
15,4897. 잠실주공5단지1,30,200,37.51633453,127.09380341,ST-2991
6,4901.KT&G타워 옆(상상마당 대치아트홀),0,0,37.50708389,127.06459808,ST-3057
6,4902. 구역삼세무서 교차로,0,0,37.49524307,127.03937531,ST-2870
6,4903. 신사스퀘어,0,0,37.51916885,127.01897430,ST-3066
10,4905. 강남경찰서,1,10,37.50971985,127.06679535,ST-3079
5,4906. 섬유센터 앞,5,100,37.50767136,127.06017303,ST-3077
5,4907. 극동스포츠 앞,0,0,37.52572250,127.02588654,ST-3078
25,5052. 마곡역 7번출구,16,64,37.55974579,126.82438660,ST-2871
25,5053. 신마곡벽산블루밍메트로오피스텔앞,81,324,37.57108688,126.80754089,ST-2883
7,5055. 마곡역5번출구앞,6,86,37.55905914,126.82704926,ST-2884
8,"5056. 마곡역4,5번출구",0,0,37.55932999,126.82717896,ST-2885
6,5057. 마곡역4번출구,4,67,37.55931091,126.82743835,ST-2886
7,5059. 화곡2동주민센터,45,643,37.53182220,126.85462189,ST-2887
10,5061. 우장산동 가곡어린이공원앞,13,130,37.55545425,126.83751678,ST-2888
10,5062. 마곡동 767-6,8,80,37.56354141,126.82455444,ST-2889
16,5063. 서남환경공원(방화동도시개발2단지방향),12,75,37.57334137,126.82331848,ST-2890
15,5064. 양천향교역8번출구,1,7,37.56902695,126.83988190,ST-2943
10,5065. 허준박물관삼거리,4,40,37.56724548,126.85038757,ST-2944
25,5066. 아망떼마곡전시장,6,24,37.55791473,126.83297729,ST-2945
8,5067. 주원 리젠트 앞,15,188,37.55085754,126.87233734,ST-2946
15,5070. 마곡13단지힐스테이트마스터 후문(1320동 앞),41,273,37.55676270,126.81869507,ST-2965
10,5072. 김포공항입구 교통섬,17,170,37.56154633,126.80708313,ST-2947
6,5073. 우장산역 헤링턴타워 앞,20,333,37.54661942,126.83623505,ST-2992
10,"5074. 마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)",6,60,37.55823517,126.82575989,ST-2993
